COR47 XERO2 0.472
COR47 ERD10 0.495
COR47 NAC002 0.513
COR47 SRK2E 0.548
COR47 ZAT10 0.578
COR47 WRKY63 0.599
COR47 ZEP 0.6
COR47 P5CSA 0.639
COR47 SIZ1 0.651
COR47 HOS1 0.667
COR47 MYB15 0.695
COR47 ZAT12 0.721
COR47 NCED3 0.738
COR47 NAC072 0.748
COR47 KIN1-2 0.785
COR47 SCRM 0.795
COR47 DREB1A 0.854
COR47 DREB1C 0.881
COR47 RD22 0.892
COR47 KIN2 0.898
COR47 LTI65 0.9
COR47 RD29A 0.968
CP1 GPX6 0.595
CP1 HSFA2 0.401
CP1 DREB2A 0.453
CP1 HSP90-1 0.513
CP1 HSFA1A 0.496
CP1 PP2CA 0.624
CP1 HTR4 0.447
CP1 HTR2 0.426
CP1 NAC002 0.402
CP1 MYC2 0.636
CP1 ZAT12 0.592
CP1 NHX1 0.624
CP1 HKT1 0.477
CP1 WRKY33 0.726
CP1 SRK2E 0.609
CP1 ZAT10 0.597
CP1 HAB1 0.594
CP1 HMGB6 0.406
CP1 MGH3 0.416
CP1 HTR11 0.418
CP1 T24H18.80 0.418
CP1 T6J4.12 0.418
CP1 F10A5.19 0.418
CP1 WRKY40 0.489
CP1 DREB1C 0.513
CP1 SAG113 0.579
CP1 SCRM 0.604
CP1 NHX7 0.613
CP1 HSP70-4 0.805
CUL3A DREB2A 0.429
CUL3A DET1 0.433
CUL3A KEG 0.818
CUL3A DRIP1 0.588
CUL3A TTL1 0.436
DAPB3 DREB2A 0.43
DAPB3 HKT1 0.468
DAPB3 PCNA2 0.474
DCP5 DREB2A 0.525
DCP5-L DREB2A 0.457
DET1 UVR3 0.6
DET1 DREB2A 0.534
DET1 F24B9.25 0.437
DET1 HDA6 0.507
DET1 HDA9 0.511
DET1 ZEP 0.513
DPBF3 DREB2A 0.435
DPBF3 MBF1C 0.4
DPBF3 NCED3 0.471
DREB1A ZAT6 0.52
DREB1A PXG3 0.543
DREB1A HSFA2 0.541
DREB1A DREB2A 0.409
DREB1A KIN2 0.749
DREB1A ERD10 0.727
DREB1A P5CSA 0.719
DREB1A EM6 0.414
DREB1A LTI65 0.795
DREB1A RD29A 0.934
DREB1A RD22 0.791
DREB1A NAC002 0.544
DREB1A SRK2D 0.54
DREB1A SRK2I 0.416
DREB1A MYC2 0.563
DREB1A ZAT12 0.782
DREB1A SIZ1 0.757
DREB1A NHX1 0.431
DREB1A HOS1 0.719
DREB1A HKT1 0.599
DREB1A KIN1-2 0.599
DREB1A NAC072 0.726
DREB1A SRK2E 0.638
DREB1A ZAT10 0.793
DREB1A WRKY18 0.439
DREB1A WRKY63 0.541
DREB1A NAC019 0.558
DREB1A HAB1 0.4
DREB1A MYB44 0.476
DREB1A ZEP 0.541
DREB1A GOLS2 0.5
DREB1A NAC055 0.525
DREB1A NHX7 0.545
DREB1A NCED3 0.637
DREB1A SCRM 0.891
DREB1A MYB15 0.774
DREB1A WRKY40 0.409
DREB1A DRIP1 0.418
DREB1A DREB1C 0.475
DREB1C ZAT6 0.511
DREB1C DREB2A 0.474
DREB1C KIN2 0.784
DREB1C ERD10 0.442
DREB1C LTI65 0.7
DREB1C RD22 0.552
DREB1C MYC2 0.474
DREB1C SIZ1 0.719
DREB1C HOS1 0.794
DREB1C NAC019 0.552
DREB1C NCED3 0.443
DREB1C MYB15 0.793
DREB1C HSFC1 0.714
DREB1C WRKY40 0.404
DREB1C RCI2A 0.408
DREB2A NAC016 0.544
DREB2A SPT6 0.407
DREB2A VIP6 0.402
DREB2A LIG6 0.492
DREB2A T7I23.15 0.407
DREB2A NAC013 0.6
DREB2A F4IHD8_ARATH 0.453
DREB2A SYD 0.658
DREB2A SWC2 0.459
DREB2A GTC2 0.624
DREB2A RDM3 0.414
DREB2A NRPC1 0.403
DREB2A TAF4B 0.696
DREB2A MBK5.18 0.4
DREB2A MAH20.19 0.599
DREB2A LEA14 0.591
DREB2A NAC098 0.551
DREB2A EIF(ISO)4E 0.456
DREB2A ZAT6 0.683
DREB2A PXG3 0.792
DREB2A GOLS1 0.556
DREB2A EIF4E1 0.456
DREB2A NFYB3 0.651
DREB2A H2AV 0.436
DREB2A GPX6 0.43
DREB2A UVR3 0.511
DREB2A NRPB4 0.575
DREB2A HSFA4A 0.808
DREB2A MORF1 0.413
DREB2A PYR1 0.54
DREB2A SUVR5 0.488
DREB2A F1N20.160 0.599
DREB2A F6I18.270 0.409
DREB2A T5K18.40 0.457
DREB2A T5K18.120 0.457
DREB2A T5K18.140 0.457
DREB2A F13P17.5 0.414
DREB2A HSFA2 0.902
DREB2A GRF1 0.4
DREB2A NRPB8A 0.537
DREB2A HSFA1B 0.795
DREB2A HSP17.7 0.41
DREB2A OFUT23 0.4
DREB2A F13J11.12 0.402
DREB2A NAC053 0.402
DREB2A LHP1 0.402
DREB2A MED32 0.405
DREB2A NRPA1 0.407
DREB2A SUMO2 0.407
DREB2A F16M19.22 0.407
DREB2A Q9LIF6_ARATH 0.407
DREB2A VOZ2 0.408
DREB2A F16L2_40 0.409
DREB2A NIC2 0.41
DREB2A RAV1 0.411
DREB2A EMB1674 0.411
DREB2A F17I14.140 0.414
DREB2A MUB3.7 0.414
DREB2A TTL1 0.415
DREB2A GRF9 0.416
DREB2A LEA7 0.421
DREB2A K9I9.20 0.424
DREB2A T16K5.180 0.424
DREB2A HSP70-8 0.429
DREB2A XERO2 0.429
DREB2A RCI2A 0.431
DREB2A NAC017 0.431
DREB2A PP2C27 0.431
DREB2A HDA7 0.433
DREB2A SRK2I 0.434
DREB2A KEG 0.434
DREB2A IAA5 0.434
DREB2A NF-YB11 0.435
DREB2A EM1 0.435
DREB2A NAC046 0.435
DREB2A HTA8 0.436
DREB2A HTA9 0.436
DREB2A HTA4 0.436
DREB2A ZEP 0.438
DREB2A F16J13.140 0.44
DREB2A SUMO3 0.44
DREB2A T5J17.190 0.44
DREB2A F8A5.14 0.44
DREB2A NFYC10 0.443
DREB2A WRKY18 0.444
DREB2A NRPD4 0.446
DREB2A GTA2 0.447
DREB2A NAC062 0.448
DREB2A RHA2A 0.449
DREB2A NRPB9A 0.451
DREB2A NRPB9B 0.451
DREB2A NAC032 0.452
DREB2A HAM2 0.453
DREB2A HAM1 0.453
DREB2A VIP4 0.453
DREB2A MYB96 0.454
DREB2A EIF4E2 0.456
DREB2A EIF4E3 0.456
DREB2A SAG113 0.457
DREB2A SOG1 0.457
DREB2A K21L13.5 0.459
DREB2A HAG1 0.459
DREB2A SUMO1 0.471
DREB2A HMGB6 0.472
DREB2A HKT1 0.473
DREB2A NHX1 0.473
DREB2A Q93VF4_ARATH 0.474
DREB2A HDA6 0.476
DREB2A PCNA2 0.477
DREB2A PCNA 0.477
DREB2A MRG1 0.478
DREB2A MRG2 0.478
DREB2A MYB44 0.482
DREB2A SAP5 0.483
DREB2A ZAT7 0.483
DREB2A MYB15 0.485
DREB2A SDIR1 0.489
DREB2A NRPE1 0.494
DREB2A T17J13.220 0.496
DREB2A HSP18.1 0.501
DREB2A MAH20.24 0.503
DREB2A SPT42 0.503
DREB2A SWC4 0.504
DREB2A ERD10 0.504
DREB2A HOS1 0.515
DREB2A EM6 0.516
DREB2A NRPB10L 0.535
DREB2A NRPB10 0.535
DREB2A T27K22.4 0.536
DREB2A SIZ1 0.536
DREB2A NRPB8B 0.537
DREB2A SRK2D 0.541
DREB2A NAC096 0.546
DREB2A HTR4 0.549
DREB2A HTR2 0.549
DREB2A T24H18.80 0.55
DREB2A HTR12 0.55
DREB2A HTR11 0.55
DREB2A NRPB6A 0.551
DREB2A NRPB6B 0.551
DREB2A HSP21 0.553
DREB2A GOLS2 0.555
DREB2A HAB1 0.555
DREB2A HSA32 0.557
DREB2A HSP26.5 0.559
DREB2A NRPD3B 0.562
DREB2A RH12 0.562
DREB2A RH6 0.562
DREB2A RH8 0.562
DREB2A MGH3 0.565
DREB2A T6J4.12 0.566
DREB2A F10A5.19 0.566
DREB2A PP2CA 0.571
DREB2A SCRM 0.573
DREB2A HSFA8 0.581
DREB2A Q8RWS0_ARATH 0.586
DREB2A NRPB11 0.589
DREB2A NAC102 0.596
DREB2A HSP90-1 0.599
DREB2A WRKY63 0.599
DREB2A NFYA2 0.604
DREB2A SPT16 0.624
DREB2A VIP5 0.624
DREB2A WRKY33 0.626
DREB2A RIN1 0.632
DREB2A F22C12.10 0.633
DREB2A HMGB11 0.636
DREB2A HMGB15 0.636
DREB2A HMGB10 0.636
DREB2A HMGB9 0.636
DREB2A WRKY40 0.637
DREB2A HSFC1 0.645
DREB2A SRK2E 0.652
DREB2A HDA9 0.659
DREB2A KIN2 0.666
DREB2A NRPB3 0.69
DREB2A TAF4 0.7
DREB2A NHX7 0.716
DREB2A HSFA9 0.722
DREB2A HSFA1D 0.722
DREB2A NAC055 0.726
DREB2A MYC2 0.726
DREB2A HSFA1E 0.737
DREB2A JUB1 0.739
DREB2A HSFA5 0.742
DREB2A HSFA7B 0.742
DREB2A HSFA6A 0.743
DREB2A KIN1-2 0.746
DREB2A NF-YC10 0.758
DREB2A SSRP1 0.787
DREB2A NAC019 0.789
DREB2A F24B9.25 0.79
DREB2A ZHD11 0.792
DREB2A HSFA1A 0.795
DREB2A GRF7-2 0.796
DREB2A P5CSA 0.796
DREB2A HSFB2B 0.797
DREB2A NCED3 0.797
DREB2A HSFB2A 0.801
DREB2A HSFB1 0.803
DREB2A HSP70-4 0.808
DREB2A HSFA7A 0.815
DREB2A HSFA6b 0.816
DREB2A SRO1 0.822
DREB2A MBF1C 0.825
DREB2A NAC002 0.826
DREB2A NAC072 0.828
DREB2A ZAT12 0.844
DREB2A RCD1 0.846
DREB2A ZAT10 0.86
DREB2A RD22 0.87
DREB2A DRIP2 0.912
DREB2A HSFA3 0.915
DREB2A LTI65 0.926
DREB2A RD29A 0.927
DREB2A DRIP1 0.953
DREB2A MED25 0.965
DRIP1 SUVR5 0.507
DRIP1 F24B9.25 0.519
DRIP1 F13J11.12 0.611
DRIP1 HOS1 0.778
DRIP1 HSFA3 0.496
DRIP1 LHP1 0.614
DRIP1 KEG 0.783
DRIP1 SAP5 0.698
DRIP1 SCRM 0.545
DRIP1 SDIR1 0.792
DRIP1 RHA2A 0.76
DRIP2 SUVR5 0.507
DRIP2 F24B9.25 0.519
DRIP2 F13J11.12 0.611
DRIP2 HOS1 0.546
DRIP2 LHP1 0.689
DRIP2 SAP5 0.717
DRIP2 RHA2A 0.74
DRIP2 KEG 0.745
DRIP2 SDIR1 0.777
EM1 KIN2 0.499
EM1 LTI65 0.812
EM1 RAV1 0.695
EM6 LEA7 0.526
EM6 RD22 0.58
EM6 RAV1 0.638
EM6 LTI65 0.817
EMB1674 LIG6 0.805
EMB1674 NRPB4 0.938
EMB1674 NRPB9A 0.843
EMB1674 NRPB9B 0.843
EMB1674 TTL1 0.428
EMB1674 HTA9 0.463
EMB1674 VIP4 0.695
ERD10 LEA14 0.84
ERD10 PXG3 0.666
ERD10 KIN2 0.829
ERD10 XERO2 0.936
ERD10 SCRM 0.4
ERD10 SRK2E 0.433
ERD10 NCED3 0.45
ERD10 NAC072 0.593
ERD10 RD22 0.727
ERD10 LTI65 0.791
ERD10 RD29A 0.924
F10A5.19 SYD 0.961
F10A5.19 NRPB4 0.783
F10A5.19 HSFA2 0.436
F10A5.19 SUMO1 0.531
F10A5.19 LTI65 0.491
F10A5.19 NRPB9A 0.717
F10A5.19 NRPB9B 0.717
F10A5.19 SWC4 0.593
F10A5.19 HTA9 0.811
F10A5.19 HAM1 0.778
F10A5.19 HDA6 0.935
F10A5.19 RIN1 0.806
F10A5.19 VIP4 0.78
F10A5.19 TTL1 0.483
F10A5.19 HAM2 0.73
F13J11.12 SYD 0.711
F13J11.12 HDA6 0.412
F13J11.12 HTA9 0.564
F13P17.5 NRPB4 0.955
F13P17.5 NRPB9B 0.871
F13P17.5 NRPB9A 0.871
F13P17.5 VIP4 0.935
F16J13.140 SYD 0.929
F16J13.140 NRPB4 0.783
F16J13.140 NRPB9A 0.717
F16J13.140 NRPB9B 0.717
F16J13.140 SWC4 0.496
F16J13.140 HDA6 0.464
F16J13.140 TTL1 0.483
F16J13.140 HAM1 0.682
F16J13.140 HAM2 0.682
F16J13.140 VIP4 0.685
F16J13.140 HTA9 0.749
F16J13.140 RIN1 0.797
F16L2_40 SWC4 0.905
F16L2_40 RIN1 0.998
F16M19.22 SYD 0.667
F16M19.22 NRPB4 0.936
F16M19.22 NRPB9A 0.901
F16M19.22 NRPB9B 0.9
F16M19.22 SWC4 0.461
F16M19.22 TTL1 0.408
F16M19.22 VIP4 0.972
F17I14.140 NRPB4 0.949
F17I14.140 NRPB9A 0.871
F17I14.140 NRPB9B 0.871
F17I14.140 VIP4 0.865
F1N20.160 LIG6 0.414
F1N20.160 HTA9 0.486
F1N20.160 NF-YB11 0.934
F22C12.10 NRPB4 0.949
F22C12.10 RD22 0.408
F22C12.10 MYC2 0.546
F22C12.10 NRPB9A 0.871
F22C12.10 NRPB9B 0.871
F22C12.10 WRKY33 0.794
F22C12.10 WRKY18 0.791
F22C12.10 VIP4 0.868
F22C12.10 WRKY40 0.775
F24B9.25 LIG6 0.584
F24B9.25 SYD 0.981
F24B9.25 NRPB4 0.986
F24B9.25 SUMO1 0.734
F24B9.25 PCNA2 0.445
F24B9.25 TTL1 0.496
F24B9.25 SIZ1 0.598
F24B9.25 SUMO2 0.707
F24B9.25 HDA6 0.942
F24B9.25 NRPB9A 0.944
F24B9.25 VIP4 0.944
F24B9.25 NRPB9B 0.945
F24B9.25 SWC4 0.946
F24B9.25 RIN1 0.981
F24B9.25 HTA9 0.986
F24B9.25 HAM2 0.988
F24B9.25 HAM1 0.992
F4IHD8_ARATH HTA9 0.416
F4IHD8_ARATH VIP4 0.42
F4IHD8_ARATH RIN1 0.442
F4IHD8_ARATH MBF1C 0.457
F4IHD8_ARATH HSP90-1 0.458
F4IHD8_ARATH HAM1 0.554
F4IHD8_ARATH HAM2 0.554
F4IHD8_ARATH SYD 0.743
F6I18.270 LIG6 0.621
F6I18.270 NRPB4 0.999
F6I18.270 HTA9 0.464
F6I18.270 NF-YB11 0.667
F6I18.270 NRPB9B 0.974
F6I18.270 NRPB9A 0.974
F8A5.14 LIG6 0.893
F8A5.14 NRPB4 0.975
F8A5.14 NF-YB11 0.496
F8A5.14 TTL1 0.55
F8A5.14 HTA9 0.604
F8A5.14 RIN1 0.621
F8A5.14 NRPB9A 0.87
F8A5.14 VIP4 0.873
F8A5.14 NRPB9B 0.881
GOLS1 HSA32 0.408
GOLS1 ZAT12 0.408
GOLS1 P5CSA 0.43
GOLS1 HSFA4A 0.431
GOLS1 HSFB2A 0.436
GOLS1 MBF1C 0.446
GOLS1 HSP70-8 0.478
GOLS1 PCNA2 0.501
GOLS1 PCNA 0.501
GOLS1 HSFB1 0.503
GOLS1 LEA7 0.514
GOLS1 HSFA1B 0.548
GOLS1 HSFA1A 0.55
GOLS1 HSP26.5 0.626
GOLS1 HSP70-4 0.636
GOLS1 HSP18.1 0.696
GOLS1 HSP21 0.73
GOLS1 HSFA3 0.74
GOLS1 HSFA2 0.803
GOLS2 PXG3 0.811
GOLS2 HSFA2 0.641
GOLS2 P5CSA 0.616
GOLS2 LTI65 0.61
GOLS2 RD29A 0.673
GOLS2 HSFA3 0.541
GOLS2 NAC072 0.454
GOLS2 LEA7 0.556
GOLS2 RCI2A 0.408
GOLS2 NCED3 0.41
GOLS2 PCNA2 0.501
GOLS2 PCNA 0.501
GPX6 P5CSA 0.458
GPX6 ZAT12 0.55
GPX6 HAM1 0.601
GPX6 HAM2 0.601
GPX6 MRG2 0.688
GPX6 MRG1 0.688
GPX6 HSP70-4 0.731
GRF1 GRF9 0.408
GTA2 NRPB4 0.953
GTA2 NRPB9A 0.871
GTA2 NRPB9B 0.871
GTA2 VIP4 0.937
GTC2 SYD 0.592
GTC2 HAM2 0.438
GTC2 HAM1 0.438
GTC2 RIN1 0.493
GTC2 TTL1 0.546
GTC2 HTA9 0.672
GTC2 NRPB9B 0.926
GTC2 NRPB9A 0.926
GTC2 NRPB4 0.971
GTC2 VIP4 0.992
H2AV TTL1 0.418
H2AV HDA6 0.582
H2AV NRPB9A 0.643
H2AV NRPB9B 0.654
H2AV NRPB4 0.714
H2AV HAM2 0.732
H2AV PCNA2 0.733
H2AV HAM1 0.793
H2AV RIN1 0.932
H2AV SWC4 0.971
HAB1 PYR1 0.999
HAB1 PP2CA 0.457
HAB1 LTI65 0.814
HAB1 RD22 0.595
HAB1 MYC2 0.547
HAB1 KEG 0.711
HAB1 NCED3 0.735
HAG1 SYD 0.494
HAG1 HSFA3 0.451
HAG1 NF-YB11 0.423
HAG1 HTA9 0.724
HAG1 HDA6 0.757
HAG1 HAM2 0.963
HAG1 HAM1 0.963
HAM1 LIG6 0.484
HAM1 SYD 0.531
HAM1 SWC2 0.827
HAM1 MBK5.18 0.43
HAM1 SUVR5 0.553
HAM1 SPT16 0.456
HAM1 HTR4 0.777
HAM1 HTR2 0.801
HAM1 MRG2 0.988
HAM1 SIZ1 0.601
HAM1 K21L13.5 0.799
HAM1 HDA9 0.812
HAM1 HTR12 0.82
HAM1 SWC4 0.992
HAM1 Q93VF4_ARATH 0.989
HAM1 MRG1 0.986
HAM1 T27K22.4 0.441
HAM1 HTA9 0.799
HAM1 HDA7 0.77
HAM1 K9I9.20 0.781
HAM1 HTR11 0.777
HAM1 NF-YB11 0.464
HAM1 T5J17.190 0.682
HAM1 HTA4 0.732
HAM1 HTA8 0.741
HAM1 T6J4.12 0.777
HAM1 MGH3 0.778
HAM1 T24H18.80 0.778
HAM1 T16K5.180 0.781
HAM1 HDA6 0.8
HAM1 RIN1 0.976
HAM2 LIG6 0.484
HAM2 SYD 0.537
HAM2 SWC2 0.822
HAM2 MBK5.18 0.43
HAM2 SUVR5 0.553
HAM2 SPT16 0.438
HAM2 HTR4 0.723
HAM2 HTR2 0.723
HAM2 MRG2 0.986
HAM2 SIZ1 0.599
HAM2 K21L13.5 0.791
HAM2 HDA9 0.847
HAM2 HTR12 0.779
HAM2 SWC4 0.976
HAM2 Q93VF4_ARATH 0.992
HAM2 MRG1 0.971
HAM2 T27K22.4 0.438
HAM2 HTA9 0.732
HAM2 HDA7 0.849
HAM2 K9I9.20 0.781
HAM2 HTR11 0.73
HAM2 HDA6 0.847
HAM2 RIN1 0.974
HAM2 T6J4.12 0.73
HAM2 MGH3 0.729
HAM2 NF-YB11 0.464
HAM2 T5J17.190 0.682
HAM2 T24H18.80 0.73
HAM2 HTA4 0.732
HAM2 HTA8 0.732
HAM2 T16K5.180 0.781
HDA6 SYD 0.856
HDA6 RDM3 0.485
HDA6 MBK5.18 0.539
HDA6 SUVR5 0.714
HDA6 HSP90-1 0.416
HDA6 HTR4 0.953
HDA6 HTR2 0.935
HDA6 RD29A 0.4
HDA6 MYC2 0.636
HDA6 MRG2 0.816
HDA6 NRPE1 0.734
HDA6 MED25 0.626
HDA6 HOS1 0.918
HDA6 K21L13.5 0.494
HDA6 HTR12 0.935
HDA6 LHP1 0.721
HDA6 MRG1 0.789
HDA6 T27K22.4 0.539
HDA6 HTA9 0.596
HDA6 HTR11 0.936
HDA6 SCRM 0.459
HDA6 T5J17.190 0.464
HDA6 HTA8 0.537
HDA6 VIP4 0.571
HDA6 RIN1 0.577
HDA6 HTA4 0.64
HDA6 HMGB15 0.892
HDA6 HMGB10 0.892
HDA6 HMGB11 0.892
HDA6 HMGB9 0.905
HDA6 T6J4.12 0.935
HDA6 MGH3 0.936
HDA6 T24H18.80 0.936
HDA7 SYD 0.813
HDA7 HTA9 0.537
HDA7 RIN1 0.57
HDA7 VIP4 0.571
HDA9 SYD 0.837
HDA9 VIP4 0.571
HDA9 RIN1 0.577
HDA9 HTA9 0.614
HKT1 P5CSA 0.904
HKT1 LTI65 0.695
HKT1 RD29A 0.7
HKT1 RD22 0.438
HKT1 NHX1 0.952
HKT1 NHX7 0.952
HMGB10 SYD 0.947
HMGB10 ZAT6 0.461
HMGB10 NRPB4 0.52
HMGB10 SUMO1 0.438
HMGB10 ZAT7 0.461
HMGB10 SIZ1 0.507
HMGB10 NRPB9A 0.468
HMGB10 NRPB9B 0.468
HMGB10 HTA9 0.886
HMGB10 SUMO2 0.438
HMGB10 RIN1 0.732
HMGB11 SYD 0.915
HMGB11 ZAT6 0.461
HMGB11 NRPB4 0.52
HMGB11 SUMO1 0.438
HMGB11 ZAT7 0.461
HMGB11 SIZ1 0.507
HMGB11 NRPB9A 0.468
HMGB11 NRPB9B 0.468
HMGB11 HTA9 0.886
HMGB11 SUMO2 0.438
HMGB11 RIN1 0.732
HMGB15 SYD 0.929
HMGB15 ZAT6 0.461
HMGB15 NRPB4 0.52
HMGB15 SUMO1 0.438
HMGB15 ZAT7 0.461
HMGB15 SIZ1 0.507
HMGB15 NRPB9A 0.468
HMGB15 NRPB9B 0.468
HMGB15 HTA9 0.886
HMGB15 SUMO2 0.438
HMGB15 RIN1 0.732
HMGB6 NRPB4 0.52
HMGB6 NRPB9A 0.424
HMGB6 NRPB9B 0.424
HMGB6 WRKY33 0.688
HMGB6 WRKY18 0.898
HMGB6 HTA9 0.525
HMGB6 RIN1 0.706
HMGB6 WRKY40 0.545
HMGB9 SYD 0.931
HMGB9 ZAT6 0.461
HMGB9 NRPB4 0.52
HMGB9 SUMO1 0.438
HMGB9 ZAT7 0.461
HMGB9 SIZ1 0.507
HMGB9 NRPB9A 0.468
HMGB9 NRPB9B 0.468
HMGB9 HTA9 0.886
HMGB9 SUMO2 0.445
HMGB9 RIN1 0.732
HOS1 SUMO1 0.456
HOS1 RD29A 0.719
HOS1 ZAT12 0.599
HOS1 SIZ1 0.893
HOS1 SUMO3 0.54
HOS1 SUMO2 0.54
HOS1 ZAT10 0.541
HOS1 SDIR1 0.639
HOS1 MYB15 0.809
HOS1 SRK2E 0.846
HOS1 SCRM 0.993
HSA32 ZAT6 0.4
HSA32 HSFA4A 0.523
HSA32 HSFA2 0.912
HSA32 HSFA1B 0.549
HSA32 HSP17.7 0.82
HSA32 HSP18.1 0.874
HSA32 HSP90-1 0.833
HSA32 HSP21 0.884
HSA32 HSFA1A 0.598
HSA32 HSFA1D 0.402
HSA32 HSFA1E 0.457
HSA32 HSFB2A 0.468
HSA32 HSFA8 0.484
HSA32 HSFB2B 0.514
HSA32 HSFA7B 0.558
HSA32 MBF1C 0.592
HSA32 HSFB1 0.638
HSA32 HSFA7A 0.728
HSA32 HSP26.5 0.782
HSA32 HSFA3 0.789
HSA32 HSP70-4 0.828
HSA32 HSP70-8 0.849
HSFA1A PYR1 0.4
HSFA1A HSP90-1 0.854
HSFA1A HSP21 0.765
HSFA1A SUMO1 0.533
HSFA1A MBF1C 0.79
HSFA1B HSP21 0.743
HSFA1B MBF1C 0.785
HSFA1B HSP90-1 0.87
HSFA1D HSP18.1 0.608
HSFA1D HSP90-1 0.783
HSFA1D HSP21 0.553
HSFA1D HSP70-4 0.836
HSFA1D HSP26.5 0.555
HSFA1D MBF1C 0.6
HSFA1E HSP18.1 0.552
HSFA1E HSP90-1 0.726
HSFA1E HSP70-4 0.809
HSFA1E MBF1C 0.599
HSFA1E HSP70-8 0.406
HSFA2 HSFB2A 0.414
HSFA2 WRKY33 0.428
HSFA2 JUB1 0.433
HSFA2 HTR4 0.434
HSFA2 HTR12 0.434
HSFA2 HTR11 0.436
HSFA2 HTR2 0.436
HSFA2 T6J4.12 0.436
HSFA2 MGH3 0.437
HSFA2 T24H18.80 0.437
HSFA2 NF-YC10 0.457
HSFA2 HSFB2B 0.557
HSFA2 HSFA3 0.566
HSFA2 ZAT10 0.618
HSFA2 ZAT12 0.751
HSFA2 SUMO1 0.774
HSFA2 HSP70-8 0.793
HSFA2 HSP26.5 0.823
HSFA2 HSP17.7 0.853
HSFA2 HSP18.1 0.901
HSFA2 HSP21 0.908
HSFA2 MBF1C 0.941
HSFA2 HSP70-4 0.963
HSFA2 HSP90-1 0.987
HSFA3 NFYB3 0.598
HSFA3 HSP17.7 0.554
HSFA3 HSP18.1 0.8
HSFA3 HSP90-1 0.853
HSFA3 HSP21 0.802
HSFA3 RD29A 0.545
HSFA3 ZAT12 0.421
HSFA3 HSFC1 0.43
HSFA3 LEA7 0.438
HSFA3 ZAT10 0.449
HSFA3 NFYA2 0.511
HSFA3 HSP70-8 0.602
HSFA3 NF-YC10 0.652
HSFA3 HSP26.5 0.746
HSFA3 MBF1C 0.795
HSFA3 HSP70-4 0.862
HSFA4A ZAT6 0.876
HSFA4A ZAT7 0.414
HSFA4A HSFA8 0.511
HSFA4A WRKY33 0.606
HSFA4A MBF1C 0.697
HSFA4A HSP21 0.704
HSFA4A HSP90-1 0.742
HSFA5 HSP90-1 0.724
HSFA5 HSP21 0.423
HSFA5 NAC062 0.416
HSFA5 MBF1C 0.752
HSFA6A HSP90-1 0.532
HSFA6A HSP70-4 0.689
HSFA7A HSP18.1 0.559
HSFA7A HSP90-1 0.772
HSFA7A HSP21 0.783
HSFA7A NAC019 0.609
HSFA7A HSP70-4 0.859
HSFA7A MBF1C 0.809
HSFA7A HSP70-8 0.418
HSFA7A HSP26.5 0.56
HSFA7B HSP90-1 0.616
HSFA7B HSP21 0.583
HSFA7B MBF1C 0.447
HSFA8 HSP18.1 0.446
HSFA8 HSP90-1 0.595
HSFA8 NFYC10 0.481
HSFA8 HSP70-4 0.692
HSFA8 NF-YC10 0.544
HSFA8 MBF1C 0.476
HSFA8 HSP70-8 0.401
HSFA9 HSP17.7 0.555
HSFA9 HSP90-1 0.597
HSFA9 HSP21 0.497
HSFA9 HSP70-4 0.712
HSFA9 MBF1C 0.604
HSFA9 HSP70-8 0.512
HSFB1 HSP90-1 0.793
HSFB1 HSP21 0.672
HSFB1 MBF1C 0.812
HSFB2A ZAT6 0.483
HSFB2A HSP90-1 0.774
HSFB2A HSP21 0.586
HSFB2A WRKY33 0.484
HSFB2A MBF1C 0.823
HSFB2A NAC062 0.415
HSFB2B HSP90-1 0.8
HSFB2B HSP21 0.562
HSFB2B MBF1C 0.836
HSFC1 HSP90-1 0.635
HSFC1 ZAT12 0.795
HSFC1 ZAT10 0.789
HSFC1 HSP70-4 0.672
HSFC1 SCRM 0.544
HSFC1 HSP70-8 0.415
HSFC1 RAV1 0.598
HSFC1 MBF1C 0.7
HSP17.7 HSP21 0.77
HSP17.7 HSP90-1 0.914
HSP18.1 MBF1C 0.463
HSP18.1 HSP21 0.653
HSP18.1 HSP90-1 0.871
HSP21 HSP90-1 0.92
HSP21 ZAT12 0.413
HSP21 MBF1C 0.65
HSP21 HSP26.5 0.804
HSP21 HSP70-8 0.85
HSP21 HSP70-4 0.928
HSP26.5 HSP90-1 0.869
HSP26.5 MBF1C 0.527
HSP70-4 SYD 0.452
HSP70-4 HSP90-1 0.99
HSP70-4 PP2CA 0.431
HSP70-4 SUMO1 0.453
HSP70-4 RD22 0.457
HSP70-4 WRKY33 0.406
HSP70-4 NCED3 0.432
HSP70-4 TTL1 0.656
HSP70-4 MBF1C 0.884
HSP70-8 SYD 0.418
HSP70-8 HSP90-1 0.974
HSP70-8 MBF1C 0.462
HSP70-8 TTL1 0.656
HSP90-1 VIP6 0.412
HSP90-1 KEG 0.613
HSP90-1 TTL1 0.782
HSP90-1 MBF1C 0.804
HTA4 NRPB4 0.714
HTA4 NRPB9A 0.643
HTA4 NRPB9B 0.643
HTA4 SWC4 0.87
HTA4 RIN1 0.922
HTA4 TTL1 0.418
HTA4 PCNA2 0.631
HTA8 NRPB4 0.714
HTA8 NRPB9A 0.655
HTA8 NRPB9B 0.656
HTA8 SWC4 0.973
HTA8 RIN1 0.922
HTA8 TTL1 0.418
HTA8 PCNA2 0.668
HTA9 SWC2 0.989
